item_number,item_description,product_category,sheet_source,order,stock,price,has_pricing,has_stock_info
20590,MIXED FRUIT JAM 12X12.35OZ,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20591,MOONG GREEN SPLIT 14X2LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20592,KABULI CHANA 10X4LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20593,MASOOR WHOLE(RED FOOTBALL) 14X2LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20594,MASOOR WHOLE(RED FOOTBALL) 10X4LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20595,JAGGERY BLOCK 18X1LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20596,JAGGERY BLOCK 12X2LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20597,RAGI VERMICELLI 24X1.1LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20598,WHITE SESAME 24X12OZ,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20599,BROWN CHANA (KALA CHANA) 14X2LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20600,CHANA DAL 12X2LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20601,POHA (THICK) 10X2LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20602,SATTU MULTI 14X1.1LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20603,SATTU SPICE 14X1.1LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20604,SATTU SWEET 14X1.1LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20605,URAD WHITE WHOLE(GOTA)14X2LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20606,PANCHARATN DAL MIX 20X1LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20607,CURRY POWDER 24X10OZ,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20608,CORN FLOUR 8X4LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20609,PANCHARATAN DAL 10X4LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20610,QUINOA FLOUR 16X1LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20611,BAJRA FLOUR 10X2LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20612,7 GRAIN ATTA 3X11LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20613,GLUTEN FREE MULTIGRAIN ATTA 4X8.8LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20614,KABULI CHANA 12X2LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20615,SATTU ATTA 10X2LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20620,URAD BLACK WHOLE 10X4LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20621,GARAM MASALA 24X10OZ,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20622,TURMERIC POWDER JAR 24X11OZ,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20623,HIMALAYAN SALT POWDER 12X2LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20624,KESAR MANGO PULP 12X850G,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20625,COCONUT POWDER DESICATED 14X1LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20626,WHEAT GRASS POWDER 18X3.17OZ,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20628,PEANUT BAR 30X1.16OZ,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20629,PANCHARATAN DAL 12X2LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20630,SESAME BAR 30X1.16OZ,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20631,PALM JAGGERY POWDER 12X500G,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20632,COCONUT SUGAR 12X500G,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20633,GLUTEN FREE MULTIGRAIN ATTA 10X2.2LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20635,VANILLA WHITE ESSENCE 10X20ML,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
20636,KEWRA ESSENCE 10X20ML,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
20637,BIRYANI ESSENCE 10X20ML,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
20638,CARDAMOM ESSENCE 10X20ML,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
20639,GREEN MANGO ESSENCE 10X20ML,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
20640,KHUS ESSENCE 10X20ML,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
20641,ROSE ESSENCE 10X20ML,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
20642,ORANGE ESSENCE 10X20ML,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
20643,MANGO ESSENCE 10X20ML,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
20644,PINEAPPLE ESSENCE 10X20ML,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
20645,VANILLA BLACK ESSENCE 10X20ML,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
20646,PISTA ESSENCE 10X20ML,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
20647,LEMON ESSENCE 10X20ML,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
20648,GM PHOOL MAKHANA TURMERIC 12X117G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
20649,GM PHOOL MAKHANA PINK HIMALAYAN SALT 12X100G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
20655,HIMALAYAN PINK SALT JAR 6X5LB,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
20656,SAT ISABGOL 100X100GM,Non-Food,NON-FOOD PRODUCTS,,0,260,TRUE,TRUE
20657,BHIMSENI CAMPHOR 24X50G,Non-Food,NON-FOOD PRODUCTS,,0,36,TRUE,TRUE
20683,HAWABAN HARDE 24X90G,Non-Food,NON-FOOD PRODUCTS,,5,56,TRUE,TRUE
20684,JIVDAYA NETRAPRABA 24X5ML,Non-Food,NON-FOOD PRODUCTS,,14,30,TRUE,TRUE
20685,SOMVA 34 20X25GM,Non-Food,NON-FOOD PRODUCTS,,23,50,TRUE,TRUE
20692,KALVERT KACHI KERI SYRUP 12X700ML,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
20693,KALVERT KALA KHATTA SYRUP 12X700ML,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
20694,MASALA NOODLES 96X72.5G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
20695,PATANJALI SAUNDARYA ALOE VERA GEL (KESAR CHANDAN YELLOW) 60/64X150ML,Non-Food,NON-FOOD PRODUCTS,,0,114,TRUE,TRUE
20700,DRY MANGO 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
20701,EVEVREST TEA MASALA 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
20703,GREEN MUKHWAS 20X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
20704,RED MUKHWAS 20X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
20705,RAJASTHANI MUKHWAS 20X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
20706,BROKEN RICE 10X4LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20716,GM DRY NEEM LEAVES 15X25G,Non-Food,NON-FOOD PRODUCTS,,27,7.5,TRUE,TRUE
20717,GM TULSI LEAVES 20X25G,Non-Food,NON-FOOD PRODUCTS,,229,10,TRUE,TRUE
20719,GM DRY ROSE PETALS 20X25G,Non-Food,NON-FOOD PRODUCTS,,66,20,TRUE,TRUE
20722,PUJA PATLA 9X12 4/CS,Non-Food,NON-FOOD PRODUCTS,,0,15,TRUE,TRUE
20723,PUJA PATLA 10X15 4/CS,Non-Food,NON-FOOD PRODUCTS,,0,16,TRUE,TRUE
20724,PUJA PATLA 12X15 4/CS,Non-Food,NON-FOOD PRODUCTS,,1,18,TRUE,TRUE
20725,PUJA PATLA 12X18 4/CS,Non-Food,NON-FOOD PRODUCTS,,0,20,TRUE,TRUE
20726,GM AJWAIN POWDER 20X200G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
20727,GM AJWAIN POWDER 20X400G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
20728,GM ANARDANA (POMEGRANATE) SEED 20X200G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
20729,GM ANARDANA (POMEGRANATE) POWDER 20X100G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
20730,GM ANARDANA (POMEGRANATE) POWDER 20X200G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
20731,GM BARA MASALA (MIXED SPICES) 20X200G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
20732,GM BARA MASALA (MIXED SPICES) 20X400G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
20735,GM DRY CURRY LEAVES 40X50G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
20736,GM CARDAMOM POWDER IN JAR 20X100G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
20737,GM MACE POWDER IN JAR 20X100G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
20738,GM MACE WHOLE IN POUCH 20X50G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
20739,GM KABAB CHINI WHOLE IN JAR (ALL SPICE) 20X100G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
20741,GM AJINO MOTO IN JAR 24X200G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
20742,GM DRY YEAST IN JAR 20X100G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
20743,GM JAGGERY POWDER MASALA IN JAR 24X1LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
20745,GM MISRI BIG IN JAR (SUGAR CANDY) 20X100G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
20746,GM MISRI BIG IN JAR (SUGAR CANDY) 20X200G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
20747,GM MISRI BIG IN POUCH (SUGAR CANDY) 20X400G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
20748,GM MISRI SMALL IN JAR (SUGAR CANDY) 20X100G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
20749,GM MISRI SMALL IN JAR (SUGAR CANDY) 20X200G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
20750,GM MISRI SMALL IN JAR (SUGAR CANDY) 20X400G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
20751,GM RICE KRISHNA KAMOD 8X5LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
20752,GM EDIBLE CAMPHOR 24X50G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
20766,MOONG FLOUR,Bulk,BULK PRODUCTS,,,,FALSE,FALSE
20769,ALUMINIUM OXIDIZED TEMPLE #3 (24x15),Non-Food,NON-FOOD PRODUCTS,,0,165,TRUE,TRUE
20770,S.S MIXING BOWL #13 10/CS,Non-Food,NON-FOOD PRODUCTS,,0,40,TRUE,TRUE
20772,S.S DAL VATI 10/CS,Non-Food,NON-FOOD PRODUCTS,,1,14,TRUE,TRUE
20776,ZINDA TILLISMATH 20X15ML,Non-Food,NON-FOOD PRODUCTS,,6.25,64,TRUE,TRUE
20777,COTTON POOJA CLOTH WHITE 100/CS,Non-Food,NON-FOOD PRODUCTS,,12,45,TRUE,TRUE
20779,COTTON GIFT BAG 50/CS,Non-Food,NON-FOOD PRODUCTS,,0,150,TRUE,TRUE
20780,POOJA BAJOTH 15X15 2/CS,Non-Food,NON-FOOD PRODUCTS,,0,18,TRUE,TRUE
20783,GLASS BANGALS (D) 2.6 20/CS,Non-Food,NON-FOOD PRODUCTS,,17,20,TRUE,TRUE
20784,BINDI PLAIN 48/CS,Non-Food,NON-FOOD PRODUCTS,,26,20,TRUE,TRUE
20787,LAMI. 9X12 SHIVA 6/CS,Non-Food,NON-FOOD PRODUCTS,,2,12,TRUE,TRUE
20788,PLASTIC CHATAI 6X9 6/CS,Non-Food,NON-FOOD PRODUCTS,,14,48,TRUE,TRUE
20789,KIDS FIRKI(COTTON TREAD) 20/CS,Non-Food,NON-FOOD PRODUCTS,,25,25,TRUE,TRUE
20790,PAPER KITES(5 PCS) 20/CS,Non-Food,NON-FOOD PRODUCTS,,32,30,TRUE,TRUE
20792,CLAY MATKI BIG 5/CS,Non-Food,NON-FOOD PRODUCTS,,19.8,20,TRUE,TRUE
20793,CLAY MATKI SMALL (4IN) 12/CS,Non-Food,NON-FOOD PRODUCTS,,12,32,TRUE,TRUE
20795,COTTON KHES ORANGE 20/CS,Non-Food,NON-FOOD PRODUCTS,,35,70,TRUE,TRUE
20796,COTTON KHES YELLOW 20/CS,Non-Food,NON-FOOD PRODUCTS,,27,70,TRUE,TRUE
20797,ALUMINIUM MOMO MAKER #10 5/CS,Non-Food,NON-FOOD PRODUCTS,,0,100,TRUE,TRUE
20800,METAL TORTOISE WITH PLATE 20/CS,Non-Food,NON-FOOD PRODUCTS,,26,50,TRUE,TRUE
20802,GLASS SHIVLING 12/CS,Non-Food,NON-FOOD PRODUCTS,,2,30,TRUE,TRUE
20805,GM CHANDAN POWDER 50G 24/CS,Non-Food,NON-FOOD PRODUCTS,,0,18,TRUE,TRUE
20806,GM TURMERIC POWDER JAR (RELIGIOUS) 24X50G,Non-Food,NON-FOOD PRODUCTS,,53,18,TRUE,TRUE
20809,CLAY WATER TRAY ROUND 10/CS,Non-Food,NON-FOOD PRODUCTS,,9.2,14,TRUE,TRUE
20812,PLASTIC LOTA 20/CS,Non-Food,NON-FOOD PRODUCTS,,9,42,TRUE,TRUE
20813,COTTON MATA KI CHUNARI 21X28 24/CS,Non-Food,NON-FOOD PRODUCTS,,3,28,TRUE,TRUE
20817,COCOFLY EXTRA VIRGIN ORGANIC COCONUT OIL 12X10OZ,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
20864,IQF-CUT OKRA 24X312G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
20865,IQF-WHOLE BABY OKRA 24X312G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
20899,ALUMINIUM MOMO MAKER #9 6/CS,Non-Food,NON-FOOD PRODUCTS,,0,120,TRUE,TRUE
20916,HARDE POWDER 20X100GM,Non-Food,NON-FOOD PRODUCTS,,10,12,TRUE,TRUE
20932,TRIVENI SWEET 10X80G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
20962,ENAMEL KADAI 2 HANDLE 22CM 6/CS,Non-Food,NON-FOOD PRODUCTS,,0,62,TRUE,TRUE
20963,ENAMEL KADAI 2 HANDLE 26CM 6/CS,Non-Food,NON-FOOD PRODUCTS,,0,90,TRUE,TRUE
20965,RAKHI 288/CS,Non-Food,NON-FOOD PRODUCTS,,85.5,65,TRUE,TRUE
20974,GM PHOOL MAKHANA 10X400G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
20977,GM KASHMIRI RAJMA 10X4LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
20983,RED CHILLI WHOLE EXTRA HOT STEMLESS,Bulk,BULK PRODUCTS,,,,FALSE,FALSE
20990,SONA MASOORI WHITE RICE 10X4LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20991,PONNI RAW RICE 4X10LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
20997,CARROM EASY FOLD STAND 1PC,Non-Food,NON-FOOD PRODUCTS,,3,22,TRUE,TRUE
20998,WOODEN STUMPS 30PC/CS,Non-Food,NON-FOOD PRODUCTS,,5,120,TRUE,TRUE
21001,ARHAR (TOOR) DAL MASALA 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
21004,ALUMINIUM OXIDIZED BAJOTH #12 6/CS,Non-Food,NON-FOOD PRODUCTS,,1,90,TRUE,TRUE
21005,ALUMINIUM OXIDIZED BAJOTH #15 4/CS,Non-Food,NON-FOOD PRODUCTS,,0,76,TRUE,TRUE
21006,ALUMINIUM OXIDIZED BAJOTH #18,Non-Food,NON-FOOD PRODUCTS,,0,48,TRUE,TRUE
21008,COTTON MATA KI CHUNARI 12X18 24/CS,Non-Food,NON-FOOD PRODUCTS,,59,12,TRUE,TRUE
21010,S.S COLANDER 12/CS,Non-Food,NON-FOOD PRODUCTS,,17,48,TRUE,TRUE
21011,S.S PARANT #14 6/CS,Non-Food,NON-FOOD PRODUCTS,,15,24,TRUE,TRUE
21012,INDHONI DECORATIVE (FOR GARBA) 12/CS,Non-Food,NON-FOOD PRODUCTS,,15,18,TRUE,TRUE
21013,CLAY TAWA WITH HANDLE NO#10 10/CS,Non-Food,NON-FOOD PRODUCTS,,10.4,25,TRUE,TRUE
21014,WHOLE ARITHA 24X100GM JAR,Non-Food,NON-FOOD PRODUCTS,,10,24,TRUE,TRUE
21016,GOD WAGHA #3 24/CS,Non-Food,NON-FOOD PRODUCTS,,25,56,TRUE,TRUE
21017,WOODEN FLUTE 12/CS,Non-Food,NON-FOOD PRODUCTS,,12,48,TRUE,TRUE
21018,WOODEN KHALBATTA NO#1 10/CS,Non-Food,NON-FOOD PRODUCTS,,9,80,TRUE,TRUE
21019,ROOPERI SILVER POLISH 24X50ML,Non-Food,NON-FOOD PRODUCTS,,0,48,TRUE,TRUE
21020,KUMKUM 11 IN 1 20/CS,Non-Food,NON-FOOD PRODUCTS,,36,30,TRUE,TRUE
21021,BRASS HANUMAN IDOL 12/CS,Non-Food,NON-FOOD PRODUCTS,,16,42,TRUE,TRUE
21028,ALUMINIUM SAUCE PAN SET (1 TO 3) 4/CS,Non-Food,NON-FOOD PRODUCTS,,27,92,TRUE,TRUE
21029,RAKHI CARD 50/CS,Non-Food,NON-FOOD PRODUCTS,,2,20,TRUE,TRUE
21030,RAKHI COUPLE 48/CS,Non-Food,NON-FOOD PRODUCTS,,16,55.2,TRUE,TRUE
21031,RAKHI (12 PCS PK) 16/CS,Non-Food,NON-FOOD PRODUCTS,,11,52,TRUE,TRUE
21033,ALUMINIUM GOD SHIHASAN #2 2/CS,Non-Food,NON-FOOD PRODUCTS,,0,10,TRUE,TRUE
21037,PLASTIC MODAK MAKER 100/CS,Non-Food,NON-FOOD PRODUCTS,,3,25,TRUE,TRUE
21038,WOODEN KHATLA,Non-Food,NON-FOOD PRODUCTS,,7,160,TRUE,TRUE
21041,SUGAR COATED FENNEL SEED 10X4LB,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
21042,POHA THIN 10X2LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
21043,POHA THIN RED 10X2LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
21044,CINNAMON WHOLE 16X7OZ,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
21045,FLAX SEED 16X7OZ,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
21046,BARNYARD MILLET 8X500G,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
21047,LITTLE MILLET 8X500G (1.1LB),Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
21048,KASHMIRI CHILLI POWDER 16X200G,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
21049,CHILLI POWDER 18X1LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
21050,TURMERIC POWDER 18X1LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
21051,PARBOILED PONNI RICE 4X10LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
21052,PEARLED BARNYARD MILLET 14X2.2LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
21053,PEARLED LITTLE MILLET 14X2.2LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
21057,7 GRAIN ATTA 10X1KG,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
21058,7 GRAIN METHI ATTA 10X1KG,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
21060,TANDOORI GAS & BURNER & PLATE(24X24X37),Non-Food,NON-FOOD PRODUCTS,,1,2200,TRUE,TRUE
21061,TANDOORI GAS ROUND (24X27),Non-Food,NON-FOOD PRODUCTS,,0,1200,TRUE,TRUE
21065,CRICKET BAT(PREMIUM)(74607),Non-Food,NON-FOOD PRODUCTS,,0,35,TRUE,TRUE
21066,BADAM NANKANTAI 28X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
21067,KAJU NANKANTAI 28X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
21069,PATANJALI BESAN 6X2KG,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
21070,COW GHEE 12X905G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
21080,AMLA MURABBA 20X500G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
21090,COW GHEE 12X1L,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
21097,KUSHAL KANTHIL 21X5GM/BX,Non-Food,NON-FOOD PRODUCTS,,85,27,TRUE,TRUE
21098,CLAY DIYA HAND MADE #4 60/CS,Non-Food,NON-FOOD PRODUCTS,,91.11,20,TRUE,TRUE
21099,S.S COCONUT BRACKER 4/CS,Non-Food,NON-FOOD PRODUCTS,,13,21,TRUE,TRUE
21100,S.S COCONUT SCRAPER 12/CS,Non-Food,NON-FOOD PRODUCTS,,4,45,TRUE,TRUE
21101,S.S ROUND STORAGE DABBA (7TO9) 2/CS,Non-Food,NON-FOOD PRODUCTS,,8,40,TRUE,TRUE
21103,SOFRAMYCIN CREAM 30GM 25/CS,Non-Food,NON-FOOD PRODUCTS,,1.36,35,TRUE,TRUE
21105,EYETEX KAJAL PENCIL 24/CS,Non-Food,NON-FOOD PRODUCTS,,19,66,TRUE,TRUE
21106,HEENA CONE DOZEN 30/CS,Non-Food,NON-FOOD PRODUCTS,,0,40,TRUE,TRUE
21109,GM ABIL JAR 24X50G,Non-Food,NON-FOOD PRODUCTS,,6,12,TRUE,TRUE
21110,GM SINDOOR POWDER JAR 24X50G,Non-Food,NON-FOOD PRODUCTS,,9,12,TRUE,TRUE
21111,GM GULAL 24X50G,Non-Food,NON-FOOD PRODUCTS,,9,8.4,TRUE,TRUE
21112,WOODEN NIRLEP TAVETHA #12 20/CS,Non-Food,NON-FOOD PRODUCTS,,21,15,TRUE,TRUE
21114,WOODEN TAVETHA #4 20/CS,Non-Food,NON-FOOD PRODUCTS,,0,18,TRUE,TRUE
21117,WOODEN PAPAD MACHINE 6/CS,Non-Food,NON-FOOD PRODUCTS,,24,51,TRUE,TRUE
21118,MATA CHUNARI 2 METER 10/CS,Non-Food,NON-FOOD PRODUCTS,,40,40,TRUE,TRUE
21119,MATA CHUNARI 2 METER FANCY 10/CS,Non-Food,NON-FOOD PRODUCTS,,0,36,TRUE,TRUE
21127,COPPER PLATE #1 24/CS,Non-Food,NON-FOOD PRODUCTS,,28,36,TRUE,TRUE
21128,BRASS DIVI (15 INCH) 2/CS,Non-Food,NON-FOOD PRODUCTS,,0,110,TRUE,TRUE
21132,FOXTAIL (THINAI) MILLET 20X500G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
21133,FOXTAIL (THINAI) MILLET 10X1KG,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
21134,KODO (VARAGU) MILLET 20X500G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
21135,KODO (VARAGU) MILLET 10X1KG,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
21136,LITTLE (SAMAI) MILLET 20X500G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
21137,LITTLE (SAMAI) MILLET 10X1KG,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
21138,FINGER (RAGI) MILLET 20X500G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
21139,FINGER (RAGI) MILLET 10X1KG,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
21140,BROWN TOP MILLET 20X500G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
21141,BROWN TOP MILLET 10X1KG,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
21142,PEARL (KAMBU) MILLET 20X500G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
21143,PEARL (KAMBU) MILLET 10X1KG,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
21144,BARNYARD (KUTHIRAIVALI) MILLET 20X500G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
21145,BARNYARD (KUTHIRAIVALI) MILLET 10X1KG,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
21146,SORGHUM (JOWAR) MILLET 20X500G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
21147,SORGHUM (JOWAR) MILLET 10X1KG,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
21148,PROSO (PANIVARAKU) MILLET 20X500G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
21149,PROSO (PANIVARAKU) MILLET 10X1KG,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
21150,INSTANT COFFEE PREMIX 24X140G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
21151,NAN KHATAI (CARDAMON BISCUITS) 30X320G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
21164,GM MASOOR WHOLE LOCAL (GREEN) 20X2LB (19421),Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
21165,ROYAL MAGHAI TOWER PAN 36X90G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
21166,FRESH MINT TOWER PAN 36X90G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
21169,DECORATIVE UMBRELLA 10/CS,Non-Food,NON-FOOD PRODUCTS,,0,20,TRUE,TRUE
21171,COW GHEE 24X500ML,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
21191,TAJMAHAL  HAJMA HAJAM SODA  24X500ML,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
21192,TAJ GINGER LEMON SODA  24X500ML,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
21216,ALIN MOORI MAMRA 20X400G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
21227,PLASTIC TUFF PATLA MILTON 12/CS,Non-Food,NON-FOOD PRODUCTS,,18,60,TRUE,TRUE
21239,GANPATI PATTI 1000PCS,Non-Food,NON-FOOD PRODUCTS,,0,50,TRUE,TRUE
21267,HEENA STENCIL (DOZEN) 20/CS,Non-Food,NON-FOOD PRODUCTS,,2,90,TRUE,TRUE
21270,COTTON VASTRA MALA 120PC,Non-Food,NON-FOOD PRODUCTS,,30,20,TRUE,TRUE
21273,CRICKET BAT INCURZA #5 10/CS,Non-Food,NON-FOOD PRODUCTS,,0,255,TRUE,TRUE
21274,CRICKET BAT INCURZA #6 10/CS,Non-Food,NON-FOOD PRODUCTS,,0,275,TRUE,TRUE
21283,CLAY KARVA PLAIN 12/CS,Non-Food,NON-FOOD PRODUCTS,,0,20,TRUE,TRUE
21284,TAMICON ORGANIC PASTE (GLASS JAR) 24X300G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
